IMG,QSN,TXT,OBJ,COL,CNT,OTH
COCO_train2014_000000169579.jpg,How many people are in this photo?,0,4,1,4,1
COCO_train2014_000000169640.jpg,What time is it?,4,3,1,0,0
COCO_train2014_000000169701.jpg,What is the dog doing?,0,5,1,0,0
COCO_train2014_000000169902.jpg,How is the picture?,0,5,2,0,0
COCO_train2014_000000170080.jpg,Is there grass growing in the sand?,0,5,4,0,0
COCO_train2014_000000170172.jpg,What is the person doing?,0,5,2,0,0
COCO_train2014_000000170309.jpg,What item is stacked?,1,5,1,0,0
COCO_train2014_000000170309.jpg,How many suitcases do you see?,0,5,0,5,0
COCO_train2014_000000170312.jpg,Is this for public or private home use?,0,3,1,0,2
COCO_train2014_000000170323.jpg,Where are the pens?,0,5,1,0,0
COCO_train2014_000000170388.jpg,Has the cake been cut yet?,0,5,1,0,0
COCO_train2014_000000017047.jpg,Has there been other people skiing here?,0,5,0,1,1
COCO_train2014_000000170558.jpg,Is this person stressed out?,0,3,1,0,0
COCO_train2014_000000170579.jpg,Is this creature curious about the thing looking at it?,0,5,3,0,0
COCO_train2014_000000170834.jpg,How many pilots are pictured?,1,4,0,4,0
COCO_train2014_000000170908.jpg,How many shelves are there?,0,5,0,5,0
COCO_train2014_000000017106.jpg,Is this the same picture or a collage?,0,5,2,1,0
COCO_train2014_000000171139.jpg,What is the television sitting on?,0,5,2,1,0
COCO_train2014_000000171154.jpg,Are the flowers healthy?,0,5,3,0,0
COCO_train2014_000000171194.jpg,How many people are talking?,0,5,0,4,0
COCO_train2014_000000171210.jpg,Do you really think she has phone signal?,0,5,0,0,0
COCO_train2014_000000171309.jpg,What animal is on the bed?,1,4,2,0,0
COCO_train2014_000000171321.jpg,Is the man a tennis legend?,0,5,0,0,0
COCO_train2014_000000171330.jpg,Is this kitchen sanitary?,0,3,2,0,0
COCO_train2014_000000171430.jpg,Are there any buildings on the background?,1,4,1,0,0
COCO_train2014_000000171449.jpg,What pattern is on the backsplash?,0,5,1,0,0
COCO_train2014_000000171536.jpg,Are they drunk?,1,5,1,1,1
COCO_train2014_000000171566.jpg,What color chair is the boy sitting on?,1,4,4,0,0
COCO_train2014_000000172096.jpg,Is the cat feeling called?,0,5,1,0,0
COCO_train2014_000000172121.jpg,How many people can this pizza feed?,2,5,0,1,0
COCO_train2014_000000172197.jpg,Did the man swing the bat?,0,5,1,0,0
COCO_train2014_000000172420.jpg,Why is the bread not toasted?,0,5,1,0,1
COCO_train2014_000000172506.jpg,Is the person smiling?,0,5,1,0,0
COCO_train2014_000000172509.jpg,What is in the cups?,1,5,1,0,0
COCO_train2014_000000172957.jpg,Are they brothers?,0,5,1,0,0
COCO_train2014_000000172970.jpg,What time is it?,2,3,0,3,0
COCO_train2014_000000173146.jpg,What graphic is on the man's shirt?,1,5,3,0,0
COCO_train2014_000000173279.jpg,How many elephant feet are fully visible here?,0,5,1,5,0
COCO_train2014_000000173451.jpg,What animal is in the fence?,0,5,1,0,0
COCO_train2014_000000173491.jpg,Was this picture taken on a west coast?,0,5,3,0,0
COCO_train2014_000000173864.jpg,Is this type of bird sold as a pet?,0,5,1,0,0
COCO_train2014_000000174009.jpg,Is the dog old?,1,4,1,0,0
COCO_train2014_000000174009.jpg,What is he on?,0,5,0,0,0
COCO_train2014_000000174009.jpg,Are there any dead trees in the scene?,0,4,2,0,0
COCO_train2014_000000174211.jpg,What is this person jumping over?,1,3,1,0,0
COCO_train2014_000000174304.jpg,How many windows are in this picture?,1,5,1,3,0
COCO_train2014_000000174601.jpg,Who is the street?,0,5,1,3,0
COCO_train2014_000000174601.jpg,What is the person who is wearing a red shirt standing beside?,0,5,2,0,0
COCO_train2014_000000174615.jpg,Is this man carrying traditional ski poles?,1,5,0,0,0
COCO_train2014_000000174677.jpg,Is it sunny?,0,3,3,0,1
COCO_train2014_000000174705.jpg,What kind of motorcycle is this commonly known as?,0,5,1,0,1
COCO_train2014_000000017472.jpg,Are the animal comfortable?,1,4,3,0,1
COCO_train2014_000000174930.jpg,Where is the shortest person who is wearing red?,0,5,4,0,0
COCO_train2014_000000175189.jpg,How fast do you think the skier is going?,0,3,2,3,0
COCO_train2014_000000175410.jpg,Why are they carrying their snowboards?,0,5,0,0,1
COCO_train2014_000000175530.jpg,How many people are in this photo?,1,5,0,4,0
COCO_train2014_000000175530.jpg,Is there a subway in this city?,1,5,0,0,0
COCO_train2014_000000175715.jpg,Is this a male horse?,0,5,0,0,0
COCO_train2014_000000175715.jpg,What type of structure is behind the horse?,0,5,0,0,0
COCO_train2014_000000017587.jpg,Is it daylight outside?,0,4,5,0,0
COCO_train2014_000000017600.jpg,How many crosses can you see?,0,5,0,5,0
COCO_train2014_000000017602.jpg,Is that a city in the background?,1,5,0,0,1
COCO_train2014_000000176098.jpg,How tall do you think these trees are?,0,5,1,2,0
COCO_train2014_000000017644.jpg,What is on the toilet?,0,5,2,0,0
COCO_train2014_000000176461.jpg,How many paper items are there?,0,4,2,3,0
COCO_train2014_000000176462.jpg,How many are there?,0,2,0,5,0
COCO_train2014_000000176522.jpg,Are the zebras in the wild?,0,5,0,0,0
COCO_train2014_000000176617.jpg,Is the person catching or throwing the Frisbee?,0,5,3,0,1
COCO_train2014_000000176758.jpg,How many green bananas?,0,5,4,5,0
COCO_train2014_000000177245.jpg,What room is this photo taken in?,2,5,1,0,0
COCO_train2014_000000177530.jpg,Is the giraffe walking toward the camera?,0,5,2,1,1
COCO_train2014_000000177571.jpg,Are both of these skiers looking at the camera?,0,5,2,0,0
COCO_train2014_000000177618.jpg,How many train cars are shown?,0,4,1,4,0
COCO_train2014_000000177658.jpg,What is the woman wearing?,0,5,3,0,0
COCO_train2014_000000177829.jpg,Is the dog on all four legs?,0,4,0,3,0
COCO_train2014_000000177829.jpg,Is the dog panting?,0,4,1,1,0
COCO_train2014_000000177974.jpg,What is on the screen?,0,5,3,0,0
COCO_train2014_000000178116.jpg,What color is the ball in mid air?,0,4,5,0,0
COCO_train2014_000000178166.jpg,How can you tell it's cold outside in the photo?,0,3,0,0,0
COCO_train2014_000000178171.jpg,What is the name of the motel that the bus is passing?,3,5,1,0,0
COCO_train2014_000000178645.jpg,Is he talking to his dad?,1,5,1,0,1
COCO_train2014_000000178785.jpg,How many bottles are on the shelf above the sink?,1,4,0,5,0
COCO_train2014_000000179155.jpg,Is the man on a sidewalk?,0,5,3,0,0
COCO_train2014_000000017936.jpg,Is that a chocolate bar?,2,5,1,0,0
COCO_train2014_000000179462.jpg,What types of fruit are on the plate?,0,5,0,0,0
COCO_train2014_000000179504.jpg,Is the woman upset?,0,3,0,0,2
COCO_train2014_000000179586.jpg,What type of sunglasses are being worn?,1,4,2,0,0
COCO_train2014_000000179615.jpg,Is somebody paying for vegetables?,0,5,0,0,1
COCO_train2014_000000017967.jpg,What are they watching?,0,4,1,0,0
COCO_train2014_000000180020.jpg,Are there any shadows in this picture?,0,5,2,0,0
COCO_train2014_000000180021.jpg,Has the sheep recently been sheared?,0,5,1,0,0
COCO_train2014_000000180048.jpg,What is the woman sitting on?,0,5,1,0,0
COCO_train2014_000000180186.jpg,Are they going to eat all of it?,1,5,0,0,0
COCO_train2014_000000180271.jpg,Why do these animals have fur?,0,5,0,1,1
COCO_train2014_000000180559.jpg,What is the man teaching the woman?,0,5,2,1,0
COCO_train2014_000000180559.jpg,Is the man throwing the frisbee?,0,5,3,0,0
COCO_train2014_000000180670.jpg,Are these articles for sale?,0,4,1,0,1
COCO_train2014_000000180767.jpg,Is this a baby elephant?,0,5,1,1,0
COCO_train2014_000000180964.jpg,How many urinals are pictured?,1,5,1,2,0
COCO_train2014_000000181027.jpg,Is this a man or woman flying?,0,5,1,0,0
COCO_train2014_000000181216.jpg,Has someone eaten this banana yet?,1,5,0,0,0
COCO_train2014_000000181493.jpg,What is the person hoarding?,1,4,2,0,0
COCO_train2014_000000181649.jpg,What is the color of the dog?,0,5,4,0,0
COCO_train2014_000000181756.jpg,What is hiding under the bag?,1,4,0,0,0
COCO_train2014_000000181759.jpg,How many windows are visible?,0,4,3,3,1
COCO_train2014_000000181867.jpg,Is the person chopping carrots?,0,5,1,0,0
COCO_train2014_000000181953.jpg,Are these horses Tall?,0,5,1,0,1
COCO_train2014_000000182189.jpg,Who is the well known political figure on the left?,0,5,2,0,0
COCO_train2014_000000001822.jpg,How many windows are there?,0,5,1,3,0
COCO_train2014_000000182217.jpg,Where is this?,0,5,2,0,0
COCO_train2014_000000182373.jpg,Is the snowboarder smiling?,0,4,0,0,0
COCO_train2014_000000182436.jpg,How many zebras are there?,0,4,2,3,0
COCO_train2014_000000018250.jpg,What brand is the shoe?,3,5,1,0,2
COCO_train2014_000000018250.jpg,How is the weather?,1,4,1,0,1
COCO_train2014_000000182607.jpg,What number is in the middle?,4,5,1,1,0
COCO_train2014_000000182625.jpg,Would you call this scene lush with vegetation?,0,3,1,0,0
COCO_train2014_000000182637.jpg,Why does he wear glasses?,0,4,0,0,1
COCO_train2014_000000182799.jpg,Is she taking a selfie?,0,5,1,0,0
COCO_train2014_000000182824.jpg,What is the white stuff on the plate?,0,5,4,1,0
COCO_train2014_000000182824.jpg,Are there any calamaris on this plate?,1,5,3,0,0
COCO_train2014_000000182861.jpg,Is it sunny in the picture?,0,5,0,0,0
COCO_train2014_000000182905.jpg,What sport is this?,0,5,2,0,0
COCO_train2014_000000018293.jpg,How many things were in the bag?,0,3,1,2,0
COCO_train2014_000000183012.jpg,What kind of sign is that?,4,5,2,0,0
COCO_train2014_000000183071.jpg,What type of dog is this?,0,5,1,1,0
COCO_train2014_000000183100.jpg,Are these in a maintenance room?,0,5,2,0,0
COCO_train2014_000000183231.jpg,How many horses are pictured?,0,4,1,5,0
COCO_train2014_000000183233.jpg,What kind of stop is this intersection?,1,3,0,2,0
COCO_train2014_000000183280.jpg,Are there a lot of people?,0,5,1,2,0
COCO_train2014_000000018333.jpg,Is the pizza hot?,0,5,2,0,1
COCO_train2014_000000183342.jpg,Is there wine in the glass?,0,5,1,0,0
COCO_train2014_000000183402.jpg,How many toppings does this pizza have on it's crust?,0,4,0,5,0
COCO_train2014_000000184138.jpg,Why is the figure's back turned?,1,4,0,0,1
COCO_train2014_000000018418.jpg,What is in the air?,1,4,1,1,0
COCO_train2014_000000184184.jpg,Where are the spoons?,0,5,1,0,0
COCO_train2014_000000018424.jpg,Can this animal swim?,1,4,1,0,1
COCO_train2014_000000184431.jpg,Why are there reflections on the road?,1,4,1,0,1
COCO_train2014_000000184763.jpg,What is on the bottom shelf of the cooler?,2,5,1,0,0
COCO_train2014_000000184905.jpg,Does this bus have a modern design?,2,3,1,0,0
COCO_train2014_000000185236.jpg,Has any food been taken?,0,5,1,0,0
COCO_train2014_000000185258.jpg,What color are the man's pants?,0,5,4,0,0
COCO_train2014_000000018555.jpg,What is on the bench?,0,4,1,0,0
COCO_train2014_000000185579.jpg,What is the weather like?,1,4,2,0,0
COCO_train2014_000000185632.jpg,Why is there a picture in front of the fireplace?,0,5,2,0,0
COCO_train2014_000000185700.jpg,Are the scissors industrial sized?,0,5,0,0,0
COCO_train2014_000000185818.jpg,What are they doing?,1,5,1,1,0
COCO_train2014_000000185945.jpg,Are those shoes good for the rain?,1,5,1,0,0
COCO_train2014_000000018601.jpg,Has anyone climbed this mountain?,0,4,1,0,0
COCO_train2014_000000186034.jpg,Is the dog moving?,0,5,0,0,2
COCO_train2014_000000186112.jpg,What is the color of the LED light on the object that the cat is looking at?,0,4,5,0,0
COCO_train2014_000000186113.jpg,Is the bus crowded?,0,5,1,1,0
COCO_train2014_000000186113.jpg,Should have the photographer used a automatic flash camera?,0,5,1,0,1
COCO_train2014_000000186121.jpg,Do you think these zebras are friendly?,0,3,0,0,2
COCO_train2014_000000186145.jpg,What is hanging in the window?,0,4,1,0,0
COCO_train2014_000000186198.jpg,What are the people holding?,0,4,0,0,0
COCO_train2014_000000186245.jpg,Does this dog look friendly?,0,5,0,0,1
COCO_train2014_000000186265.jpg,Is more than half of this dish already gone?,0,5,1,1,0
COCO_train2014_000000186476.jpg,What are being sold?,0,5,2,0,0
COCO_train2014_000000186480.jpg,What is the nomenclature depicted on the wing?,3,4,2,0,0
COCO_train2014_000000186684.jpg,Does the lady in the skirt have her hair down?,0,5,2,0,0
COCO_train2014_000000186738.jpg,Why is the horizon an orange color?,0,4,2,0,1
COCO_train2014_000000186791.jpg,Has the game started?,0,5,1,0,0
COCO_train2014_000000186868.jpg,How many zebras are there?,0,5,2,4,0
COCO_train2014_000000186962.jpg,What emotion does this woman's face express?,1,5,0,0,0
COCO_train2014_000000187283.jpg,Are there any fruits in this photo?,0,5,3,0,0
COCO_train2014_000000187784.jpg,How many boats do you see?,1,3,1,3,0
COCO_train2014_000000187929.jpg,Is it sunny or about to rain?,0,4,3,0,0
COCO_train2014_000000188085.jpg,What color are his shoes?,0,3,3,0,0
COCO_train2014_000000188130.jpg,Is he alone or does he have people with him?,0,5,2,1,0
COCO_train2014_000000188151.jpg,Is everyone in the picture smiling?,0,5,1,1,0
COCO_train2014_000000188184.jpg,What is in front of the animal?,0,5,1,0,0
COCO_train2014_000000188552.jpg,How many countries are represented?,0,4,0,5,0
COCO_train2014_000000188562.jpg,At which place men has got stuck?,0,5,2,0,0
COCO_train2014_000000188749.jpg,What color are the propellers?,0,3,5,0,0
COCO_train2014_000000188854.jpg,How many chairs are in this picture?,0,5,2,4,0
COCO_train2014_000000189148.jpg,What are the event's theme colors?,0,3,4,1,0
COCO_train2014_000000189182.jpg,What type of trick is the guy doing with the skateboard?,0,5,3,0,0
COCO_train2014_000000189295.jpg,Why are there lines in the picture?,0,5,2,0,0
COCO_train2014_000000189304.jpg,Is it sunny?,0,4,2,0,0
COCO_train2014_000000189323.jpg,Is the man facing the waves?,0,5,0,0,0
COCO_train2014_000000189323.jpg,What is this man wearing?,0,5,1,0,0
COCO_train2014_000000189330.jpg,What can be seen in the background from the red benches?,0,4,2,0,0
COCO_train2014_000000189568.jpg,Is there a window?,0,5,1,1,0
COCO_train2014_000000189670.jpg,Are the lambs about the same size?,0,3,2,1,0
COCO_train2014_000000189778.jpg,Is this man going to paddle board?,0,5,1,0,1
COCO_train2014_000000018994.jpg,Is this person a woman?,1,5,1,0,1
COCO_train2014_000000189943.jpg,How high in the air is the person?,0,2,1,2,1
COCO_train2014_000000190094.jpg,How many calories would you consume if you ate the whole box of donuts?,0,4,0,4,2
COCO_train2014_000000190117.jpg,Do you think this is a Ford or Chevy?,0,5,1,0,0
COCO_train2014_000000019015.jpg,What time does the clock read?,3,5,1,0,0
COCO_train2014_000000190612.jpg,How many cars are visible in the background?,0,5,0,5,0
COCO_train2014_000000190751.jpg,On what side of the train are the empty train tracks located?,0,5,1,0,0
COCO_train2014_000000190915.jpg,How many calories does the bagel have?,0,5,1,3,1
COCO_train2014_000000191031.jpg,What color are the tiles?,1,5,4,0,0
COCO_train2014_000000191072.jpg,Who is riding the bike with a bird?,0,5,2,0,0
COCO_train2014_000000001911.jpg,What sport is this?,0,5,1,0,0
COCO_train2014_000000191156.jpg,Can you  see coca cola in the fridge?,1,5,2,0,0
COCO_train2014_000000191376.jpg,Can cars drive in the right lane?,3,4,0,0,0
COCO_train2014_000000191457.jpg,How many tires are on this vehicle?,0,3,1,4,0
COCO_train2014_000000019146.jpg,Has the bed been slept in?,0,5,1,0,1
COCO_train2014_000000191803.jpg,Is this plane a DC-8?,2,5,1,0,0
COCO_train2014_000000191913.jpg,What is the person riding?,0,5,0,0,0
COCO_train2014_000000192090.jpg,Is it cold outside?,0,5,1,0,1
COCO_train2014_000000192114.jpg,What event is this?,1,5,0,0,1
COCO_train2014_000000192290.jpg,Is she counting 2?,0,4,1,3,0
COCO_train2014_000000192322.jpg,Which country flag is flying?,1,4,2,0,1
COCO_train2014_000000192337.jpg,How many trees are in the foreground?,0,4,1,5,0
COCO_train2014_000000192524.jpg,Is anyone wearing a skirt?,0,5,1,1,0
COCO_train2014_000000192585.jpg,How many lights are there?,0,5,1,3,0
COCO_train2014_000000192774.jpg,What sport is this?,0,5,1,0,0
COCO_train2014_000000192885.jpg,Where is the concrete?,0,5,3,0,1
COCO_train2014_000000192929.jpg,What does the forward facing man have in his hand?,0,5,1,0,0
COCO_train2014_000000193044.jpg,Where are the baby elephants?,1,5,1,1,0
COCO_train2014_000000193476.jpg,Are there any mirrors?,0,5,1,0,0
COCO_train2014_000000193579.jpg,What kind of sign is this?,0,5,1,0,0
COCO_train2014_000000193659.jpg,How many people in this picture?,0,5,0,5,0
COCO_train2014_000000193663.jpg,What size of sneaker is the boy?,0,5,0,2,2
COCO_train2014_000000193663.jpg,What is the approximate age of the battery?,0,4,1,3,0
COCO_train2014_000000019380.jpg,How clean is this room?,1,5,1,1,0
COCO_train2014_000000019391.jpg,Is this a contemporary kitchen?,0,5,1,0,1
COCO_train2014_000000194000.jpg,Which man is dressed the most casual?,0,5,2,1,0
COCO_train2014_000000194043.jpg,What is the plate made of?,0,5,2,0,0
COCO_train2014_000000194050.jpg,How is the woman controlling her balance and direction?,1,3,0,0,2
COCO_train2014_000000194054.jpg,Has the toilet been used?,0,5,1,0,1
COCO_train2014_000000001942.jpg,Does this tortoiseshell cat think the slipper is another cat?,0,5,0,0,0
COCO_train2014_000000194262.jpg,What time does the clock say?,2,2,2,3,1
COCO_train2014_000000019428.jpg,Is this bathroom handicapped friendly?,1,4,2,0,0
COCO_train2014_000000194450.jpg,How many people are in the scene?,1,5,0,4,0
COCO_train2014_000000194581.jpg,How many windows from the right is the flag flying on the yellow building?,0,3,1,3,1
COCO_train2014_000000001947.jpg,Is that coffee in the glass cup?,0,4,1,0,0
COCO_train2014_000000194738.jpg,How many boys are seen in the picture?,0,5,0,5,0
COCO_train2014_000000195081.jpg,What is covering the ground?,0,5,1,0,0
COCO_train2014_000000195163.jpg,Is the boy asleep?,0,5,0,0,0
COCO_train2014_000000019534.jpg,How many suitcases are rolling?,0,3,1,3,0
COCO_train2014_000000195418.jpg,Is the water cold?,1,4,2,0,0
COCO_train2014_000000195595.jpg,What are all the numbers in these picture starting left and going to the right?,4,1,0,3,1
COCO_train2014_000000195696.jpg,What is the woman in the background doing?,2,5,1,0,0
COCO_train2014_000000195721.jpg,What color is this plane?,0,4,5,0,0
COCO_train2014_000000195791.jpg,Is this person bald?,0,5,1,0,0
COCO_train2014_000000195837.jpg,How many horses in this photo?,1,5,1,4,0
COCO_train2014_000000195916.jpg,What does the white and black sign on the building say?,3,5,3,0,0
COCO_train2014_000000196016.jpg,Is this man reading a cell phone screen?,0,5,1,0,0
COCO_train2014_000000196049.jpg,Are the houses in the background terraced?,0,4,1,0,0
COCO_train2014_000000196049.jpg,What animal is featured in the foreground?,0,5,1,0,0
COCO_train2014_000000196104.jpg,What color cap is the man in the right foreground wearing?,0,3,5,0,1
COCO_train2014_000000196197.jpg,How many people are walking?,1,4,1,5,0
COCO_train2014_000000019642.jpg,Why isn't the grass green?,0,5,4,0,0
COCO_train2014_000000196639.jpg,Which person is wearing a blue top and bottom?,0,2,3,0,0
COCO_train2014_000000196723.jpg,How many kites are in the sky?,0,3,1,4,0
COCO_train2014_000000196797.jpg,How many people are on the dais?,1,4,1,3,0
COCO_train2014_000000196899.jpg,Are these diners workers who are taking a lunch break?,1,4,1,0,0
COCO_train2014_000000197091.jpg,How many floor tiles are there?,2,4,1,3,0
COCO_train2014_000000197118.jpg,What is the horses looking at?,2,5,1,0,0
COCO_train2014_000000197236.jpg,What breed of cat is on the table?,0,4,1,0,0
COCO_train2014_000000197307.jpg,Is this a concrete floor?,1,4,1,0,0
COCO_train2014_000000197351.jpg,How many people are in the crowd?,0,4,2,4,0
COCO_train2014_000000197525.jpg,How long is the giant pizza?,1,4,1,1,0
COCO_train2014_000000197624.jpg,How many towels are there?,0,4,1,3,0
COCO_train2014_000000197636.jpg,How many cruise ships are there?,1,5,0,4,0
COCO_train2014_000000197806.jpg,Is this man a student?,0,5,1,0,1
COCO_train2014_000000197850.jpg,How many legs are in this picture?,0,5,0,4,0
COCO_train2014_000000198001.jpg,Is it dark?,0,3,4,0,0
COCO_train2014_000000198068.jpg,What number is the ump?,3,4,1,1,0
COCO_train2014_000000198162.jpg,Do the cows appear agitated?,0,5,1,0,0
COCO_train2014_000000198198.jpg,Do you see a stand fan?,0,5,2,0,0
COCO_train2014_000000198198.jpg,What materials are on the walls?,0,5,1,0,0
COCO_train2014_000000198227.jpg,How many dishes are there?,1,3,0,3,0
COCO_train2014_000000198308.jpg,Is this person wearing a fur coat?,0,5,1,0,0
COCO_train2014_000000198558.jpg,What color is the truck?,0,5,5,0,0
COCO_train2014_000000198607.jpg,What type of wood is the furniture made of?,0,5,3,0,1
COCO_train2014_000000198671.jpg,Is the man talking to the elephant?,0,5,0,0,0
COCO_train2014_000000198721.jpg,What kind of floor is in the picture?,0,5,3,0,0
COCO_train2014_000000019901.jpg,Are the giraffes looking at the camera?,0,5,1,0,0
COCO_train2014_000000199142.jpg,What sport is being played?,0,5,1,0,1
COCO_train2014_000000199151.jpg,What are they looking at?,0,5,3,0,0
COCO_train2014_000000199224.jpg,What colors are able to be seen?,0,4,5,1,0
COCO_train2014_000000199234.jpg,What color are they both wearing?,0,4,5,0,0
COCO_train2014_000000199318.jpg,How many windows are on the building?,0,4,1,4,0
COCO_train2014_000000199318.jpg,How many towers high is the building in middle?,0,5,0,4,1
COCO_train2014_000000199318.jpg,Is the time correct?,2,4,1,2,0
COCO_train2014_000000019941.jpg,What time does the clock show?,3,4,0,1,0
COCO_train2014_000000199485.jpg,Who many elephant eyes are visible in image?,0,4,2,4,0
COCO_train2014_000000199499.jpg,Is this animal a mammal?,1,5,0,0,0
COCO_train2014_000000199502.jpg,Where is the lamp?,1,3,1,0,0
COCO_train2014_000000199640.jpg,How many people are wearing helmets?,2,3,2,1,0
COCO_train2014_000000199678.jpg,Is that a touch screen phone?,0,4,2,0,0
COCO_train2014_000000199719.jpg,What type of trees are shown?,0,5,1,0,0
COCO_train2014_000000199899.jpg,How many tables are there?,1,5,1,3,0
COCO_train2014_000000200068.jpg,What precaution has been taken to prevent falls?,0,5,1,0,0
COCO_train2014_000000200103.jpg,Are the practicing for a ski race?,0,5,0,0,1
COCO_train2014_000000200404.jpg,Can you tell from the license plate if the gathering is in the US?,3,5,1,0,0
COCO_train2014_000000200483.jpg,What are they drinking?,0,5,1,0,0
COCO_train2014_000000200528.jpg,What are the black things?,0,5,3,0,0
COCO_train2014_000000200749.jpg,How many school buses are shown?,1,3,1,3,0
COCO_train2014_000000201249.jpg,What kind of food is this?,1,5,3,0,0
COCO_train2014_000000201260.jpg,What bus number is shown?,2,3,1,0,0
COCO_train2014_000000201261.jpg,What material is the sofa made of?,0,5,2,0,0
COCO_train2014_000000201271.jpg,What time was it 59 minutes ago?,2,3,2,2,0
COCO_train2014_000000201501.jpg,Which person is best dressed for safe surfing?,0,5,1,2,0
COCO_train2014_000000201564.jpg,How many plane engines are visible?,0,4,0,4,0
COCO_train2014_000000020172.jpg,Is the train coming or going?,0,4,1,0,0
COCO_train2014_000000201724.jpg,Why is the man moving the controller?,1,5,1,0,0
COCO_train2014_000000201891.jpg,Who is holding the computer?,0,5,0,0,0
COCO_train2014_000000202086.jpg,What is on the TV?,0,4,2,0,0
COCO_train2014_000000202112.jpg,What pattern is the car on the right?,0,5,4,0,1
COCO_train2014_000000202373.jpg,What is the color of the giraffe?,0,5,5,0,1
COCO_train2014_000000202400.jpg,Who is surfing?,0,5,0,1,0
COCO_train2014_000000002024.jpg,Is there toilet paper?,0,4,1,0,0
COCO_train2014_000000202426.jpg,Is the front shelf a new item or a used item?,1,5,0,0,0
COCO_train2014_000000202500.jpg,How many cows are located in this picture?,0,5,2,4,0
COCO_train2014_000000203021.jpg,Is it raining outside?,0,5,3,0,0
COCO_train2014_000000203022.jpg,Where is this cat sitting?,0,5,1,0,0
COCO_train2014_000000020311.jpg,What is the woman selling?,0,5,1,0,0
COCO_train2014_000000203124.jpg,Was it taken in a park?,1,5,1,0,0
COCO_train2014_000000203188.jpg,What fruit sits atop the cake?,0,5,1,0,0
COCO_train2014_000000203252.jpg,What is the main focus of the photo?,1,5,2,0,0
COCO_train2014_000000203333.jpg,Is this a freight train?,1,4,1,0,0
COCO_train2014_000000203349.jpg,What is the name of the objects that make up the formation?,0,5,0,0,0
COCO_train2014_000000203450.jpg,What are in their hands?,0,4,1,1,0
COCO_train2014_000000203603.jpg,What kind of room is this?,0,5,1,0,0
COCO_train2014_000000020362.jpg,Why are there shadows cast?,0,5,2,0,1
COCO_train2014_000000203765.jpg,Did someone fall off a bike?,0,4,1,0,1
COCO_train2014_000000203858.jpg,What time is it on the clock shown in the picture?,4,3,0,1,0
COCO_train2014_000000203948.jpg,Where is this woman?,1,5,0,0,2
COCO_train2014_000000204021.jpg,Is it a market?,1,5,1,0,0
COCO_train2014_000000204021.jpg,Are there a lot of umbrellas?,0,3,0,2,0
COCO_train2014_000000204244.jpg,Are the animals eating?,1,5,1,0,0
COCO_train2014_000000204424.jpg,What is the name of the purple flowers?,0,5,4,0,0
COCO_train2014_000000204657.jpg,How many of the people in the photo are not wearing shirts?,1,4,1,3,0
COCO_train2014_000000020512.jpg,Is the grass green?,0,4,4,0,0
COCO_train2014_000000205367.jpg,How many people are in the picture?,0,5,1,4,0
COCO_train2014_000000205391.jpg,What is in his hat?,0,4,1,0,0
COCO_train2014_000000205486.jpg,How old are the people in the back?,1,5,1,1,0
COCO_train2014_000000002055.jpg,How old do you this guy is?,1,5,1,2,0
COCO_train2014_000000205560.jpg,Are these wires tangled?,0,5,1,0,0
COCO_train2014_000000205560.jpg,Can you count all of the mice?,0,3,1,2,0
COCO_train2014_000000205613.jpg,What color is the photo?,0,4,5,0,0
COCO_train2014_000000020563.jpg,What is this scene made of?,0,5,1,0,0
COCO_train2014_000000205707.jpg,Are they in a stadium?,0,5,1,0,0
COCO_train2014_000000205791.jpg,Do you see a cat figurine?,1,4,2,0,0
COCO_train2014_000000205934.jpg,Are these flowers tulips or roses?,0,5,2,0,1
COCO_train2014_000000205949.jpg,Where is the tree at?,0,5,0,0,0
COCO_train2014_000000206066.jpg,What time does the clock say?,3,4,1,2,0
COCO_train2014_000000206235.jpg,Does this woman's shoes match her purse?,0,5,3,0,0
COCO_train2014_000000206548.jpg,Is this a full grown zebra?,0,5,1,0,1
COCO_train2014_000000206653.jpg,Is the woman crazy?,0,5,0,0,2
COCO_train2014_000000206787.jpg,How is the cheese being put on the pizza?,0,5,2,0,1
COCO_train2014_000000206871.jpg,What country is this?,4,5,2,0,0
COCO_train2014_000000207013.jpg,Is the man currently riding?,0,5,1,0,1
COCO_train2014_000000207048.jpg,What is this man doing?,0,5,3,1,0
COCO_train2014_000000207142.jpg,Are the two fruits touching?,0,5,1,0,1
COCO_train2014_000000207225.jpg,What does the little boy on the left have in his mouth?,1,4,0,1,0
COCO_train2014_000000207231.jpg,What type of light is hanging?,0,5,2,0,0
COCO_train2014_000000207250.jpg,What is used to hang the ornaments?,0,4,2,1,0
COCO_train2014_000000207360.jpg,Where are the women's hands?,0,5,1,0,0
COCO_train2014_000000207447.jpg,Where is this?,1,5,1,0,0
COCO_train2014_000000207620.jpg,What time is it?,3,3,0,3,0
COCO_train2014_000000207782.jpg,What mode of transportation would the lady take from here?,0,5,1,0,0
COCO_train2014_000000207805.jpg,Is there a blue line in the middle of the post?,0,5,5,0,1
COCO_train2014_000000207995.jpg,How many thumbs are in this picture?,0,5,1,3,0
COCO_train2014_000000208256.jpg,What room is this?,0,5,1,0,0
COCO_train2014_000000208310.jpg,What is in the glass?,0,5,3,0,0
COCO_train2014_000000208372.jpg,Who are following the animals?,0,5,0,1,0
COCO_train2014_000000208379.jpg,Are they watching TV?,1,3,0,1,1
